p-number,location,unit,name,registration_number,unit_2,location_2,parking_number,location_3,floor,rooms_description,levels,shops,flats,offices,age,location_4,municipality_number,building,building_2,building_3
16829304,Jabal Ali First,2271-,Azizi.Orchid,,1005,14.77,1-46,0.93,10,2 B/R,,,,,,121.68,5910000,Al Furjan,AZIZI. ORCHID,Commercial
16829305,Jabal Ali First,2271-,Azizi.Orchid,,209,74.62,G-14,1.51,2,2 B/R,,,,,,197.52,5910000,Al Furjan,AZIZI. ORCHID,Commercial
16829285,Jabal Ali First,2271-,Azizi.Orchid,,401,22.87,G-4,0.99,4,2 B/R,,,,,,130.06,5910000,Al Furjan,AZIZI. ORCHID,Commercial
16829286,Jabal Ali First,2271-,Azizi.Orchid,,1008,17.7,1-49,0.72,10,1 B/R,,,,,,94.07,5910000,Al Furjan,AZIZI. ORCHID,Commercial
16829287,Jabal Ali First,2271-,Azizi.Orchid,,504,16.03,G-39,1.03,5,2 B/R,,,,,,134.43,5910000,Al Furjan,AZIZI. ORCHID,Commercial
16829288,Jabal Ali First,2271-,Azizi.Orchid,,1009,15.97,"1-65 ,1-66",1.32,10,3 B/R,,,,,,172.88,5910000.0,Al Furjan,AZIZI. ORCHID,Commercial
16829289,Jabal Ali First,2271-,Azizi.Orchid,,805,14.77,1-18,0.93,8,2 B/R,,,,,,121.68,5910000,Al Furjan,AZIZI. ORCHID,Commercial
16829290,Jabal Ali First,2271-,Azizi.Orchid,,808,17.7,1-21,0.72,8,1 B/R,,,,,,94.07,5910000,Al Furjan,AZIZI. ORCHID,Commercial
16829291,Jabal Ali First,2271-,Azizi.Orchid,,404,16.03,G-27,1.03,4,2 B/R,,,,,,134.43,5910000,Al Furjan,AZIZI. ORCHID,Commercial
16829292,Jabal Ali First,2271-,Azizi.Orchid,,1101,15.51,1-53,0.94,11,2 B/R,,,,,,122.7,5910000,Al Furjan,AZIZI. ORCHID,Commercial
16829293,Jabal Ali First,2271-,Azizi.Orchid,,1007,13.4,1-48,0.97,10,2 B/R,,,,,,126.52,5910000,Al Furjan,AZIZI. ORCHID,Commercial
16829294,Jabal Ali First,2271-,Azizi.Orchid,,1002,15.76,1-43,0.94,10,2 B/R,,,,,,123.17,5910000,Al Furjan,AZIZI. ORCHID,Commercial
16829295,Jabal Ali First,2271-,Azizi.Orchid,,705,14.77,1-8,0.93,7,2 B/R,,,,,,121.68,5910000,Al Furjan,AZIZI. ORCHID,Commercial
16829296,Jabal Ali First,2271-,Azizi.Orchid,,909,15.97,"1-39, 1-40",1.32,9,3 B/R,,,,,,172.88,5910000.0,Al Furjan,AZIZI. ORCHID,Commercial
16829297,Jabal Ali First,2271-,Azizi.Orchid,,1102,15.76,1-54,0.94,11,2 B/R,,,,,,123.17,5910000,Al Furjan,AZIZI. ORCHID,Commercial
16829316,Jabal Ali First,2271-,Azizi.Orchid,,1103,16.77,1-55,1.05,11,2 B/R,,,,,,138.16,5910000,Al Furjan,AZIZI. ORCHID,Commercial
16829223,Jabal Ali First,2271-,Azizi.Orchid,,,,,,12,,13.0,0.0,,,,,5910000,Al Furjan,AZIZI. ORCHID,Commercial
16829226,Jabal Ali First,2271-,Azizi.Orchid,,402,23.31,G-25,1.0,4,2 B/R,,,,,,130.72,5910000,Al Furjan,AZIZI. ORCHID,Commercial
16829227,Jabal Ali First,2271-,Azizi.Orchid,,906,7.8,1-36,0.61,9,1 B/R,,,,,,80.54,5910000,Al Furjan,AZIZI. ORCHID,Commercial
16829228,Jabal Ali First,2271-,Azizi.Orchid,,408,17.7,G-30,0.72,4,1 B/R,,,,,,94.07,5910000,Al Furjan,AZIZI. ORCHID,Commercial
16829280,Jabal Ali First,2271-,Azizi.Orchid,,503,16.77,"G-36, G-37",1.05,5,2 B/R,,,,,,138.16,5910000.0,Al Furjan,AZIZI. ORCHID,Commercial
16829281,Jabal Ali First,2271-,Azizi.Orchid,,501,22.87,G-35,0.99,5,2 B/R,,,,,,130.06,5910000,Al Furjan,AZIZI. ORCHID,Commercial
16829282,Jabal Ali First,2271-,Azizi.Orchid,,1109,15.97,"1-61, 1-62",1.32,11,3 B/R,,,,,,172.88,5910000.0,Al Furjan,AZIZI. ORCHID,Commercial
16829283,Jabal Ali First,2271-,Azizi.Orchid,,710,22.12,1-14,1.1,7,2 B/R,,,,,,144.69,5910000,Al Furjan,AZIZI. ORCHID,Commercial
16829284,Jabal Ali First,2271-,Azizi.Orchid,,604,16.03,"1-72 , 1-71",1.03,6,2 B/R,,,,,,134.43,5910000.0,Al Furjan,AZIZI. ORCHID,Commercial
17539549,Jabal Ali First,2272-,Azizi Liatris,,804,16.61,1-22,0.83,8,2 B/R,,,,,,135.13,5910000,Al Furjan,Azizi. Liatris,Commercial
17539550,Jabal Ali First,2272-,Azizi Liatris,,810,14.83,1-27,0.76,8,2 B/R,,,,,,123.3,5910000,Al Furjan,Azizi. Liatris,Commercial
17539551,Jabal Ali First,2272-,Azizi Liatris,,902,18.01,"G-54, G-55",0.85,9,2 B/R,,,,,,138.98,5910000.0,Al Furjan,Azizi. Liatris,Commercial
17539560,Jabal Ali First,2272-,Azizi Liatris,,206,26.93,G-12,0.83,2,2 B/R,,,,,,135.39,5910000,Al Furjan,Azizi. Liatris,Commercial
17539561,Jabal Ali First,2272-,Azizi Liatris,,409,16.38,"G-42, G-43",0.97,4,3 B/R,,,,,,158.71,5910000.0,Al Furjan,Azizi. Liatris,Commercial
17539562,Jabal Ali First,2272-,Azizi Liatris,,905,6.75,1-33,0.52,9,1 B/R,,,,,,84.19,5910000,Al Furjan,Azizi. Liatris,Commercial
17539563,Jabal Ali First,2272-,Azizi Liatris,,311,14.02,G-31,0.78,3,2 B/R,,,,,,126.76,5910000,Al Furjan,Azizi. Liatris,Commercial
17539564,Jabal Ali First,2272-,Azizi Liatris,,301,16.36,G-20,0.82,3,2 B/R,,,,,,134.47,5910000,Al Furjan,Azizi. Liatris,Commercial
17539565,Jabal Ali First,2272-,Azizi Liatris,,509,16.38,"G-58, G-59",0.97,5,3 B/R,,,,,,158.71,5910000.0,Al Furjan,Azizi. Liatris,Commercial
17539566,Jabal Ali First,2272-,Azizi Liatris,,1004,16.61,1-44,0.83,10,2 B/R,,,,,,135.13,5910000,Al Furjan,Azizi. Liatris,Commercial
17539567,Jabal Ali First,2272-,Azizi Liatris,,807,13.47,1-25,0.77,8,2 B/R,,,,,,126.13,5910000,Al Furjan,Azizi. Liatris,Commercial
17539568,Jabal Ali First,2272-,Azizi Liatris,,502,18.01,G-49,0.85,5,2 B/R,,,,,,138.98,5910000,Al Furjan,Azizi. Liatris,Commercial
17539569,Jabal Ali First,2272-,Azizi Liatris,,708,14.21,1-11,0.78,7,2 B/R,,,,,,126.89,5910000,Al Furjan,Azizi. Liatris,Commercial
17539570,Jabal Ali First,2272-,Azizi Liatris,,405,6.75,G-38,0.52,4,1 B/R,,,,,,84.19,5910000,Al Furjan,Azizi. Liatris,Commercial
17539571,Jabal Ali First,2272-,Azizi Liatris,,203,42.74,"1-13, 1-14",0.98,2,2 B/R,,,,,,160.5,5910000.0,Al Furjan,Azizi. Liatris,Commercial
17539572,Jabal Ali First,2272-,Azizi Liatris,,304,16.61,G-23,0.83,3,2 B/R,,,,,,135.13,5910000,Al Furjan,Azizi. Liatris,Commercial
17539573,Jabal Ali First,2272-,Azizi Liatris,,202,81.85,G-9,1.24,2,2 B/R,,,,,,202.86,5910000,Al Furjan,Azizi. Liatris,Commercial
17539574,Jabal Ali First,2272-,Azizi Liatris,,1103,13.64,1-57,0.81,11,2 B/R,,,,,,131.63,5910000,Al Furjan,Azizi. Liatris,Commercial
17539575,Jabal Ali First,2272-,Azizi Liatris,,1006,10.63,1-46,0.5,10,1 B/R,,,,,,81.68,5910000,Al Furjan,Azizi. Liatris,Commercial
17539576,Jabal Ali First,2272-,Azizi Liatris,,901,16.36,1-31,0.82,9,2 B/R,,,,,,134.47,5910000,Al Furjan,Azizi. Liatris,Commercial
17539464,Jabal Ali First,2272-,Azizi Liatris,,907,13.47,1-35,0.77,9,2 B/R,,,,,,126.13,5910000,Al Furjan,Azizi. Liatris,Commercial
17539465,Jabal Ali First,2272-,Azizi Liatris,,506,10.63,G-53,0.5,5,1 B/R,,,,,,81.68,5910000,Al Furjan,Azizi. Liatris,Commercial
17539466,Jabal Ali First,2272-,Azizi Liatris,,805,6.75,1-23,0.52,8,1 B/R,,,,,,84.19,5910000,Al Furjan,Azizi. Liatris,Commercial
17539467,Jabal Ali First,2272-,Azizi Liatris,,1104,16.61,1-58,0.83,11,2 B/R,,,,,,135.13,5910000,Al Furjan,Azizi. Liatris,Commercial
17539468,Jabal Ali First,2272-,Azizi Liatris,,809,16.38,"G-73, G-74",0.97,8,3 B/R,,,,,,158.71,5910000.0,Al Furjan,Azizi. Liatris,Commercial
17539469,Jabal Ali First,2272-,Azizi Liatris,,602,18.01,G-65,0.85,6,2 B/R,,,,,,138.98,5910000,Al Furjan,Azizi. Liatris,Commercial
17539470,Jabal Ali First,2272-,Azizi Liatris,,406,10.63,G-39,0.5,4,1 B/R,,,,,,81.68,5910000,Al Furjan,Azizi. Liatris,Commercial
17539471,Jabal Ali First,2272-,Azizi Liatris,,811,14.02,1-28,0.78,8,2 B/R,,,,,,126.76,5910000,Al Furjan,Azizi. Liatris,Commercial
17539472,Jabal Ali First,2272-,Azizi Liatris,,505,6.75,G-52,0.52,5,1 B/R,,,,,,84.19,5910000,Al Furjan,Azizi. Liatris,Commercial
17539473,Jabal Ali First,2272-,Azizi Liatris,,909,16.38,"1-37, 1-38",0.97,9,3 B/R,,,,,,158.71,5910000.0,Al Furjan,Azizi. Liatris,Commercial
17539474,Jabal Ali First,2272-,Azizi Liatris,,705,6.75,1-7,0.52,7,1 B/R,,,,,,84.16,5910000,Al Furjan,Azizi. Liatris,Commercial
17539488,Jabal Ali First,2272-,Azizi Liatris,,706,10.62,1-9,0.5,7,1 B/R,,,,,,81.92,5910000,Al Furjan,Azizi. Liatris,Commercial
17539489,Jabal Ali First,2272-,Azizi Liatris,,413,17.73,G-47,0.89,4,2 B/R,,,,,,144.41,5910000,Al Furjan,Azizi. Liatris,Commercial
17539490,Jabal Ali First,2272-,Azizi Liatris,,713,17.73,1-63,0.89,7,2 B/R,,,,,,144.99,5910000,Al Furjan,Azizi. Liatris,Commercial
17539491,Jabal Ali First,2272-,Azizi Liatris,,209,32.13,"G-15, G-16",1.07,2,3 B/R,,,,,,174.8,5910000.0,Al Furjan,Azizi. Liatris,Commercial
17539492,Jabal Ali First,2272-,Azizi Liatris,,801,16.36,1-20,0.82,8,2 B/R,,,,,,134.47,5910000,Al Furjan,Azizi. Liatris,Commercial
17539493,Jabal Ali First,2272-,Azizi Liatris,,703,13.63,G-14,0.81,7,2 B/R,,,,,,131.46,5910000,Al Furjan,Azizi. Liatris,Commercial
17539494,Jabal Ali First,2272-,Azizi Liatris,,1110,14.83,"1-5, 1-6",0.76,11,2 B/R,,,,,,123.3,5910000.0,Al Furjan,Azizi. Liatris,Commercial
17539495,Jabal Ali First,2272-,Azizi Liatris,,401,16.36,G-34,0.82,4,2 B/R,,,,,,134.47,5910000,Al Furjan,Azizi. Liatris,Commercial
17539496,Jabal Ali First,2272-,Azizi Liatris,,1003,13.64,1-43,0.81,10,2 B/R,,,,,,131.63,5910000,Al Furjan,Azizi. Liatris,Commercial
17539497,Jabal Ali First,2272-,Azizi Liatris,,403,13.64,G-36,0.81,4,2 B/R,,,,,,131.63,5910000,Al Furjan,Azizi. Liatris,Commercial
17539498,Jabal Ali First,2272-,Azizi Liatris,,912,13.69,1-40,0.52,9,1 B/R,,,,,,85.57,5910000,Al Furjan,Azizi. Liatris,Commercial
17539499,Jabal Ali First,2272-,Azizi Liatris,,1102,18.01,1-56,0.85,11,2 B/R,,,,,,138.98,5910000,Al Furjan,Azizi. Liatris,Commercial
17539500,Jabal Ali First,2272-,Azizi Liatris,,603,13.64,G-66,0.81,6,2 B/R,,,,,,131.63,5910000,Al Furjan,Azizi. Liatris,Commercial
17539501,Jabal Ali First,2272-,Azizi Liatris,,312,13.69,G-32,0.52,3,1 B/R,,,,,,85.57,5910000,Al Furjan,Azizi. Liatris,Commercial
17539502,Jabal Ali First,2272-,Azizi Liatris,,911,14.02,1-88,0.78,9,2 B/R,,,,,,126.76,5910000,Al Furjan,Azizi. Liatris,Commercial
17539528,Jabal Ali First,2272-,Azizi Liatris,,601,16.36,G-64,0.82,6,2 B/R,,,,,,134.47,5910000,Al Furjan,Azizi. Liatris,Commercial
17539529,Jabal Ali First,2272-,Azizi Liatris,,710,14.82,1-12,0.76,7,2 B/R,,,,,,123.3,5910000,Al Furjan,Azizi. Liatris,Commercial
17539530,Jabal Ali First,2272-,Azizi Liatris,,511,14.02,G-61,0.78,5,2 B/R,,,,,,126.76,5910000,Al Furjan,Azizi. Liatris,Commercial
17539531,Jabal Ali First,2272-,Azizi Liatris,,613,17.73,G-84,0.89,6,2 B/R,,,,,,144.41,5910000,Al Furjan,Azizi. Liatris,Commercial
17539532,Jabal Ali First,2272-,Azizi Liatris,,412,13.69,G-46,0.52,4,1 B/R,,,,,,85.57,5910000,Al Furjan,Azizi. Liatris,Commercial
17539533,Jabal Ali First,2272-,Azizi Liatris,,910,14.83,1-39,0.76,9,2 B/R,,,,,,123.3,5910000,Al Furjan,Azizi. Liatris,Commercial
17539534,Jabal Ali First,2272-,Azizi Liatris,,402,18.01,G-35,0.85,4,2 B/R,,,,,,138.98,5910000,Al Furjan,Azizi. Liatris,Commercial
17539535,Jabal Ali First,2272-,Azizi Liatris,,702,17.99,G-86,0.85,7,2 B/R,,,,,,139.0,5910000,Al Furjan,Azizi. Liatris,Commercial
17539536,Jabal Ali First,2272-,Azizi Liatris,,212,62.75,G-19,1.16,2,2 B/R,,,,,,189.59,5910000,Al Furjan,Azizi. Liatris,Commercial
17539537,Jabal Ali First,2272-,Azizi Liatris,,1107,13.47,1-61,0.77,11,2 B/R,,,,,,126.13,5910000,Al Furjan,Azizi. Liatris,Commercial
17539538,Jabal Ali First,2272-,Azizi Liatris,,512,13.69,G-62,0.52,5,1 B/R,,,,,,85.57,5910000,Al Furjan,Azizi. Liatris,Commercial
17539539,Jabal Ali First,2272-,Azizi Liatris,,604,16.61,G-67,0.83,6,2 B/R,,,,,,135.13,5910000,Al Furjan,Azizi. Liatris,Commercial
17539540,Jabal Ali First,2272-,Azizi Liatris,,1101,16.36,1-55,0.82,11,2 B/R,,,,,,134.47,5910000,Al Furjan,Azizi. Liatris,Commercial
17539541,Jabal Ali First,2272-,Azizi Liatris,,205,40.58,G-11,0.72,2,1 B/R,,,,,,117.99,5910000,Al Furjan,Azizi. Liatris,Commercial
17539542,Jabal Ali First,2272-,Azizi Liatris,,1002,18.01,1-42,0.85,10,2 B/R,,,,,,138.98,5910000,Al Furjan,Azizi. Liatris,Commercial
17539543,Jabal Ali First,2272-,Azizi Liatris,,303,13.64,G-22,0.81,3,2 B/R,,,,,,131.63,5910000,Al Furjan,Azizi. Liatris,Commercial
17539544,Jabal Ali First,2272-,Azizi Liatris,,1010,14.83,1-49,0.76,10,2 B/R,,,,,,123.3,5910000,Al Furjan,Azizi. Liatris,Commercial
17539545,Jabal Ali First,2272-,Azizi Liatris,,1008,14.21,1-48,0.78,10,2 B/R,,,,,,126.9,5910000,Al Furjan,Azizi. Liatris,Commercial
17539546,Jabal Ali First,2272-,Azizi Liatris,,1112,13.69,1-66,0.52,11,1 B/R,,,,,,85.57,5910000,Al Furjan,Azizi. Liatris,Commercial
17539547,Jabal Ali First,2272-,Azizi Liatris,,704,16.59,G-87,0.83,7,2 B/R,,,,,,135.14,5910000,Al Furjan,Azizi. Liatris,Commercial
17539548,Jabal Ali First,2272-,Azizi Liatris,,908,14.21,1-36,0.78,9,2 B/R,,,,,,126.9,5910000,Al Furjan,Azizi. Liatris,Commercial
17539461,Jabal Ali First,2272-,Azizi Liatris,,208,47.57,"1-3, 1-4",0.98,2,2 B/R,,,,,,160.29,5910000.0,Al Furjan,Azizi. Liatris,Commercial
17539462,Jabal Ali First,2272-,Azizi Liatris,,712,13.61,1-18,0.52,7,1 B/R,,,,,,85.19,5910000,Al Furjan,Azizi. Liatris,Commercial
17539463,Jabal Ali First,2272-,Azizi Liatris,,1109,16.38,"1-64, 1-67",0.97,11,3 B/R,,,,,,158.71,5910000.0,Al Furjan,Azizi. Liatris,Commercial
17539503,Jabal Ali First,2272-,Azizi Liatris,,802,18.01,1-8,0.85,8,2 B/R,,,,,,138.98,5910000,Al Furjan,Azizi. Liatris,Commercial
17539504,Jabal Ali First,2272-,Azizi Liatris,,1013,17.73,1-54,0.89,10,2 B/R,,,,,,144.41,5910000,Al Furjan,Azizi. Liatris,Commercial
17539505,Jabal Ali First,2272-,Azizi Liatris,,207,42.88,G-13,0.95,2,2 B/R,,,,,,155.55,5910000,Al Furjan,Azizi. Liatris,Commercial
17539506,Jabal Ali First,2272-,Azizi Liatris,,501,16.36,G-48,0.82,5,2 B/R,,,,,,134.47,5910000,Al Furjan,Azizi. Liatris,Commercial
17539507,Jabal Ali First,2272-,Azizi Liatris,,308,14.21,G-27,0.78,3,2 B/R,,,,,,126.9,5910000,Al Furjan,Azizi. Liatris,Commercial
17539508,Jabal Ali First,2272-,Azizi Liatris,,610,14.83,G-72,0.76,6,2 B/R,,,,,,123.3,5910000,Al Furjan,Azizi. Liatris,Commercial
17539509,Jabal Ali First,2272-,Azizi Liatris,,605,6.75,G-68,0.52,6,1 B/R,,,,,,84.19,5910000,Al Furjan,Azizi. Liatris,Commercial
17539510,Jabal Ali First,2272-,Azizi Liatris,,507,13.47,G-56,0.77,5,2 B/R,,,,,,126.13,5910000,Al Furjan,Azizi. Liatris,Commercial
17539511,Jabal Ali First,2272-,Azizi Liatris,,411,14.02,G-45,0.78,4,2 B/R,,,,,,126.76,5910000,Al Furjan,Azizi. Liatris,Commercial
17539512,Jabal Ali First,2272-,Azizi Liatris,,201,65.34,G-8,1.13,2,2 B/R,,,,,,183.69,5910000,Al Furjan,Azizi. Liatris,Commercial
12860250,Jabal Ali First,2272-,,AFRA016,,,,,,,,,,,,4163.18,5910000,Al Furjan,Azizi. Liatris,Commercial
17539475,Jabal Ali First,2272-,Azizi Liatris,,1108,14.21,1-62,0.78,11,2 B/R,,,,,,126.9,5910000,Al Furjan,Azizi. Liatris,Commercial
17539476,Jabal Ali First,2272-,Azizi Liatris,,407,13.47,G-40,0.77,4,2 B/R,,,,,,126.13,5910000,Al Furjan,Azizi. Liatris,Commercial
17539477,Jabal Ali First,2272-,Azizi Liatris,,306,10.63,G-25,0.5,3,1 B/R,,,,,,81.68,5910000,Al Furjan,Azizi. Liatris,Commercial
17539478,Jabal Ali First,2272-,Azizi Liatris,,310,14.83,G-28,0.76,3,2 B/R,,,,,,123.3,5910000,Al Furjan,Azizi. Liatris,Commercial
17539479,Jabal Ali First,2272-,Azizi Liatris,,504,16.61,G-51,0.83,5,2 B/R,,,,,,135.13,5910000,Al Furjan,Azizi. Liatris,Commercial
17539480,Jabal Ali First,2272-,Azizi Liatris,,307,13.47,G-26,0.77,3,2 B/R,,,,,,126.13,5910000,Al Furjan,Azizi. Liatris,Commercial
17539481,Jabal Ali First,2272-,Azizi Liatris,,313,17.73,G-33,0.89,3,2 B/R,,,,,,144.41,5910000,Al Furjan,Azizi. Liatris,Commercial
17539482,Jabal Ali First,2272-,Azizi Liatris,,513,17.73,G-63,0.89,5,2 B/R,,,,,,144.41,5910000,Al Furjan,Azizi. Liatris,Commercial
17539483,Jabal Ali First,2272-,Azizi Liatris,,204,68.19,G-10,1.15,2,2 B/R,,,,,,186.65,5910000,Al Furjan,Azizi. Liatris,Commercial
17539484,Jabal Ali First,2272-,Azizi Liatris,,813,17.73,1-30,0.89,8,2 B/R,,,,,,144.41,5910000,Al Furjan,Azizi. Liatris,Commercial
17539485,Jabal Ali First,2272-,Azizi Liatris,,803,13.64,1-21,0.81,8,2 B/R,,,,,,131.63,5910000,Al Furjan,Azizi. Liatris,Commercial
17539486,Jabal Ali First,2272-,Azizi Liatris,,410,14.83,G-44,0.76,4,2 B/R,,,,,,123.3,5910000,Al Furjan,Azizi. Liatris,Commercial
17539487,Jabal Ali First,2272-,Azizi Liatris,,1105,6.75,1-59,0.52,11,1 B/R,,,,,,84.19,5910000,Al Furjan,Azizi. Liatris,Commercial
17539445,Jabal Ali First,2272-,Azizi Liatris,,,,,,11,,12.0,0.0,,,,,5910000,Al Furjan,Azizi. Liatris,Commercial
17539448,Jabal Ali First,2272-,Azizi Liatris,,904,16.61,G-88,0.83,9,2 B/R,,,,,,135.13,5910000,Al Furjan,Azizi. Liatris,Commercial
17539449,Jabal Ali First,2272-,Azizi Liatris,,707,13.47,1-10,0.77,7,2 B/R,,,,,,126.17,5910000,Al Furjan,Azizi. Liatris,Commercial
17539450,Jabal Ali First,2272-,Azizi Liatris,,404,16.61,G-37,0.83,4,2 B/R,,,,,,135.13,5910000,Al Furjan,Azizi. Liatris,Commercial
17539451,Jabal Ali First,2272-,Azizi Liatris,,611,14.02,G-75,0.78,6,2 B/R,,,,,,126.76,5910000,Al Furjan,Azizi. Liatris,Commercial
17539452,Jabal Ali First,2272-,Azizi Liatris,,211,43.13,G-18,0.7,2,1 B/R,,,,,,114.47,5910000,Al Furjan,Azizi. Liatris,Commercial
17539453,Jabal Ali First,2272-,Azizi Liatris,,711,14.02,1-17,0.78,7,2 B/R,,,,,,126.75,5910000,Al Furjan,Azizi. Liatris,Commercial
17539454,Jabal Ali First,2272-,Azizi Liatris,,606,10.63,G-69,0.5,6,1 B/R,,,,,,81.68,5910000,Al Furjan,Azizi. Liatris,Commercial
17539455,Jabal Ali First,2272-,Azizi Liatris,,806,10.63,1-24,0.5,8,1 B/R,,,,,,81.68,5910000,Al Furjan,Azizi. Liatris,Commercial
17539456,Jabal Ali First,2272-,Azizi Liatris,,709,16.37,"1-15, 1-16",0.97,7,3 B/R,,,,,,158.7,5910000.0,Al Furjan,Azizi. Liatris,Commercial
17539457,Jabal Ali First,2272-,Azizi Liatris,,302,18.01,G-21,0.85,3,2 B/R,,,,,,138.98,5910000,Al Furjan,Azizi. Liatris,Commercial
17539458,Jabal Ali First,2272-,Azizi Liatris,,1011,14.02,1-52,0.78,10,2 B/R,,,,,,126.76,5910000,Al Furjan,Azizi. Liatris,Commercial
17539459,Jabal Ali First,2272-,Azizi Liatris,,812,13.69,1-29,0.52,8,1 B/R,,,,,,85.57,5910000,Al Furjan,Azizi. Liatris,Commercial
17539460,Jabal Ali First,2272-,Azizi Liatris,,1012,13.69,1-53,0.52,10,1 B/R,,,,,,85.57,5910000,Al Furjan,Azizi. Liatris,Commercial
17539513,Jabal Ali First,2272-,Azizi Liatris,,305,6.75,G-24,0.52,3,1 B/R,,,,,,84.19,5910000,Al Furjan,Azizi. Liatris,Commercial
17539514,Jabal Ali First,2272-,Azizi Liatris,,408,14.21,1-72,0.78,4,2 B/R,,,,,,126.9,5910000,Al Furjan,Azizi. Liatris,Commercial
17539515,Jabal Ali First,2272-,Azizi Liatris,,1113,17.73,1-68,0.89,11,2 B/R,,,,,,144.41,5910000,Al Furjan,Azizi. Liatris,Commercial
17539516,Jabal Ali First,2272-,Azizi Liatris,,903,13.64,1-32,0.81,9,2 B/R,,,,,,131.63,5910000,Al Furjan,Azizi. Liatris,Commercial
17539517,Jabal Ali First,2272-,Azizi Liatris,,503,13.64,G-50,0.81,5,2 B/R,,,,,,131.63,5910000,Al Furjan,Azizi. Liatris,Commercial
17539518,Jabal Ali First,2272-,Azizi Liatris,,906,10.63,1-34,0.5,9,1 B/R,,,,,,81.68,5910000,Al Furjan,Azizi. Liatris,Commercial
17539519,Jabal Ali First,2272-,Azizi Liatris,,608,14.21,G-71,0.78,6,2 B/R,,,,,,126.9,5910000,Al Furjan,Azizi. Liatris,Commercial
17539520,Jabal Ali First,2272-,Azizi Liatris,,1001,16.36,1-41,0.82,10,2 B/R,,,,,,134.47,5910000,Al Furjan,Azizi. Liatris,Commercial
17539521,Jabal Ali First,2272-,Azizi Liatris,,309,16.38,"G-29, G-30",0.97,3,3 B/R,,,,,,158.71,5910000.0,Al Furjan,Azizi. Liatris,Commercial
17539522,Jabal Ali First,2272-,Azizi Liatris,,1106,10.63,1-60,0.5,11,1 B/R,,,,,,81.68,5910000,Al Furjan,Azizi. Liatris,Commercial
17539523,Jabal Ali First,2272-,Azizi Liatris,,607,13.47,G-70,0.77,6,2 B/R,,,,,,126.13,5910000,Al Furjan,Azizi. Liatris,Commercial
17539524,Jabal Ali First,2272-,Azizi Liatris,,612,13.69,G-77,0.52,6,1 B/R,,,,,,85.57,5910000,Al Furjan,Azizi. Liatris,Commercial
17539525,Jabal Ali First,2272-,Azizi Liatris,,1111,14.02,1-65,0.78,11,2 B/R,,,,,,126.76,5910000,Al Furjan,Azizi. Liatris,Commercial
17539526,Jabal Ali First,2272-,Azizi Liatris,,808,14.21,1-26,0.78,8,2 B/R,,,,,,126.9,5910000,Al Furjan,Azizi. Liatris,Commercial
17539527,Jabal Ali First,2272-,Azizi Liatris,,510,14.83,G-60,0.76,5,2 B/R,,,,,,123.3,5910000,Al Furjan,Azizi. Liatris,Commercial
17539552,Jabal Ali First,2272-,Azizi Liatris,,913,17.73,"G-3, G-4",0.89,9,2 B/R,,,,,,144.41,5910000.0,Al Furjan,Azizi. Liatris,Commercial
17539553,Jabal Ali First,2272-,Azizi Liatris,,1005,6.75,1-45,0.52,10,1 B/R,,,,,,84.19,5910000,Al Furjan,Azizi. Liatris,Commercial
17539554,Jabal Ali First,2272-,Azizi Liatris,,1009,16.38,"1-50,1-51",0.97,10,3 B/R,,,,,,158.71,5910000.0,Al Furjan,Azizi. Liatris,Commercial
17539555,Jabal Ali First,2272-,Azizi Liatris,,609,16.38,"G-82, G-83",0.97,6,3 B/R,,,,,,158.71,5910000.0,Al Furjan,Azizi. Liatris,Commercial
17539556,Jabal Ali First,2272-,Azizi Liatris,,210,24.74,G-17,0.84,2,2 B/R,,,,,,137.41,5910000,Al Furjan,Azizi. Liatris,Commercial
17539557,Jabal Ali First,2272-,Azizi Liatris,,508,14.21,G-57,0.78,5,2 B/R,,,,,,126.9,5910000,Al Furjan,Azizi. Liatris,Commercial
17539558,Jabal Ali First,2272-,Azizi Liatris,,1007,13.47,1-47,0.77,10,2 B/R,,,,,,126.13,5910000,Al Furjan,Azizi. Liatris,Commercial
17539559,Jabal Ali First,2272-,Azizi Liatris,,701,16.36,G-85,0.83,7,2 B/R,,,,,,134.7,5910000,Al Furjan,Azizi. Liatris,Commercial
31802177,Jabal Ali First,2273-,AZIZI MONTRELL,,719,7.39,P2-81,0.35,7,Studio,,,,,,37.88,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31802277,Jabal Ali First,2273-,AZIZI MONTRELL,,720,7.51,P2-82,0.35,7,Studio,,,,,,38.0,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31802377,Jabal Ali First,2273-,AZIZI MONTRELL,,721,7.42,P2-83,0.35,7,Studio,,,,,,37.91,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31802477,Jabal Ali First,2273-,AZIZI MONTRELL,,722,4.84,P2-84,0.33,7,Studio,,,,,,35.33,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31802577,Jabal Ali First,2273-,AZIZI MONTRELL,,723,0.0,P2-85,0.28,7,Studio,,,,,,30.9,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
31802677,Jabal Ali First,2273-,AZIZI MONTRELL,,724,0.0,P2-86,0.31,7,Studio,,,,,,33.95,5910000,Al Furjan,Montrell Hotel Aprtments,Commercial
